AvgPop_mean,AvgPop_seed_std,Coverage_mean,Coverage_seed_std,Diversity_ci_hi,Diversity_ci_lo,Diversity_mean,Diversity_seed_std,HR@10_ci_hi,HR@10_ci_lo,HR@10_mean,HR@10_seed_std,NDCG@10_ci_hi,NDCG@10_ci_lo,NDCG@10_mean,NDCG@10_seed_std,Recall@10_ci_hi,Recall@10_ci_lo,Recall@10_mean,Recall@10_seed_std,base,dataset,n_seeds,reranker
881.7366904091435,2.0354920784274353,0.2044721200113218,0.0014515574757948569,0.649201688170433,0.64610755443573,0.6476219058036804,0.0009986600348819165,0.5108174622058869,0.49951713234186174,0.5050521731376648,0.002909416247388469,0.1003141425549984,0.09723496306687593,0.09877845346927643,0.0006544287047098995,0.07476247306913138,0.07197728734463453,0.07335538417100906,0.0006666554092828711,als,ml-1m,5,none
881.7366904091435,2.0354920784274353,0.2044721200113218,0.0014515574757948569,0.649201688170433,0.64610755443573,0.6476219058036804,0.0009986600348819165,0.5108174622058869,0.49951713234186174,0.5050521731376648,0.002909416247388469,0.1003141425549984,0.09723496306687593,0.09877845346927643,0.0006544287047098995,0.07476247306913138,0.07197728734463453,0.07335538417100906,0.0006666554092828711,als,ml-1m,5,mmr_lam=1.0
897.3979923803214,1.5520595072384396,0.2,0.0008154463793313267,0.7034660935401916,0.7006177395582199,0.702029550075531,0.0002730738081300248,0.5111818850040436,0.4996190071105957,0.5052509546279907,0.0031633596699220073,0.09949260912835597,0.09650060646235943,0.09798492193222046,0.0008118783621102798,0.07324157878756524,0.07055858429521322,0.07187020480632782,0.00093119731478851,als,ml-1m,5,mmr_lam=0.8
902.456448567169,1.8118143333857095,0.1969431078403623,0.0018495679878521938,0.7795798316597938,0.7772809088230133,0.7784095644950867,0.00048376168987619597,0.5055168211460114,0.49405250549316404,0.4997184157371521,0.002485790772324715,0.09620634261518717,0.09321891460567713,0.09473647326231002,0.000563280274345778,0.06886133067309856,0.06634867619723081,0.06764223128557205,0.0006720138395348316,als,ml-1m,5,mmr_lam=0.6
900.2613947324829,1.7156789984177416,0.20022643645626945,0.0016576904007185257,0.8266158208251,0.8249387115240097,0.8257660865783691,0.00039220660871365796,0.49829384684562683,0.48706310987472534,0.4925294041633606,0.0025731009912797957,0.09238793831318617,0.0894317826256156,0.09089509546756744,0.0006335166356226641,0.063911416195333,0.06152299288660288,0.06273545399308204,0.0007455994082347303,als,ml-1m,5,mmr_lam=0.4
878.5952956766605,0.8424271243160086,0.209623549391452,0.0010703464704890453,0.8462464898824692,0.8448267355561256,0.8455129981040954,0.00037055533754885503,0.48278945684432983,0.4716572821140289,0.47742255926132204,0.003915328980514176,0.0879818981513381,0.0851273138076067,0.0865427553653717,0.0008229323601024153,0.057930562365800145,0.05573578849434853,0.05684536844491959,0.000946921213922554,als,ml-1m,5,mmr_lam=0.2
860.5269305946662,2.1115629121299366,0.2080384941975658,0.0012658182720066751,0.8745060175657272,0.873116920888424,0.8738124966621399,0.00026915008148492234,0.47507204413414,0.46360610201954844,0.46957098245620726,0.0048213820179791,0.08659900855273009,0.08376102335751057,0.08514566719532013,0.0005823264232289295,0.05508371163159609,0.053032254055142405,0.0540570005774498,0.0005105660792502982,als,ml-1m,5,dpp_alpha=0.5
873.9973629286071,1.868179776658883,0.20147183696575147,0.0013185185053894279,0.8650205224752426,0.863530407845974,0.8642595648765564,0.0002458478477662585,0.4815645158290863,0.4703975446522236,0.4760974049568176,0.0042609789753805145,0.08855849113315344,0.08569814488291741,0.08711539655923843,0.0007719876150185638,0.057140706945210694,0.055034689232707025,0.056162451207637784,0.0006679351518886867,als,ml-1m,5,dpp_alpha=1.0
889.7979194964388,1.5075666990847103,0.19966034531559584,0.0010514676264368427,0.8457878425717353,0.8440488919615745,0.8449056148529053,0.00036993095179181873,0.49014410376548767,0.4787104442715645,0.4848434627056122,0.004003003891758825,0.09118208773434162,0.08822279088199139,0.0896736055612564,0.000656397879962877,0.06025039991363883,0.058070346247404814,0.05918269529938698,0.0005147268491705684,als,ml-1m,5,dpp_alpha=2.0
902.2312406824582,1.2843121486461573,0.19886781771865275,0.0016697289786303602,0.815946152806282,0.8139811083674431,0.8149357557296752,0.0003894595709137429,0.500382648408413,0.4892819285392761,0.49508034586906435,0.0043659412197858015,0.0944078540429473,0.09156473129987716,0.09299474060535431,0.0005863685990461965,0.06442613825201988,0.06206876188516617,0.06329860687255859,0.0005675371433122887,als,ml-1m,5,dpp_alpha=4.0
