base,dataset,reranker,seed,metric,value
neumf,ml-1m,dpp_alpha=2.0,3,HR@10,0.4537021815776825
neumf,ml-1m,dpp_alpha=2.0,3,Diversity,0.8489367365837097
neumf,ml-1m,dpp_alpha=2.0,3,Coverage,0.2301160486838381
neumf,ml-1m,dpp_alpha=2.0,3,AvgPop,1268.0545138313732
neumf,ml-1m,dpp_alpha=4.0,3,NDCG@10,0.08864718675613403
neumf,ml-1m,dpp_alpha=4.0,3,Recall@10,0.05227474123239517
neumf,ml-1m,dpp_alpha=4.0,3,HR@10,0.4594997465610504
neumf,ml-1m,dpp_alpha=4.0,3,Diversity,0.8324177265167236
neumf,ml-1m,dpp_alpha=4.0,3,Coverage,0.22388904613642796
neumf,ml-1m,dpp_alpha=4.0,3,AvgPop,1326.4828888520788
neumf,ml-1m,none,4,NDCG@10,0.09662897139787674
neumf,ml-1m,none,4,Recall@10,0.06001853570342064
neumf,ml-1m,none,4,HR@10,0.462647020816803
neumf,ml-1m,none,4,Diversity,0.6482899188995361
neumf,ml-1m,none,4,Coverage,0.27823379564109824
neumf,ml-1m,none,4,AvgPop,1394.5214676163657
neumf,ml-1m,mmr_lam=1.0,4,NDCG@10,0.09662897139787674
neumf,ml-1m,mmr_lam=1.0,4,Recall@10,0.06001853570342064
neumf,ml-1m,mmr_lam=1.0,4,HR@10,0.462647020816803
neumf,ml-1m,mmr_lam=1.0,4,Diversity,0.6482899188995361
neumf,ml-1m,mmr_lam=1.0,4,Coverage,0.27823379564109824
neumf,ml-1m,mmr_lam=1.0,4,AvgPop,1394.5214676163657
neumf,ml-1m,mmr_lam=0.8,4,NDCG@10,0.09649213403463364
neumf,ml-1m,mmr_lam=0.8,4,Recall@10,0.05927528813481331
neumf,ml-1m,mmr_lam=0.8,4,HR@10,0.4652973413467407
neumf,ml-1m,mmr_lam=0.8,4,Diversity,0.695066511631012
neumf,ml-1m,mmr_lam=0.8,4,Coverage,0.2762524766487405
neumf,ml-1m,mmr_lam=0.8,4,AvgPop,1405.8667550107668
neumf,ml-1m,mmr_lam=0.6,4,NDCG@10,0.09528684616088867
neumf,ml-1m,mmr_lam=0.6,4,Recall@10,0.05806638300418854
neumf,ml-1m,mmr_lam=0.6,4,HR@10,0.4687758684158325
neumf,ml-1m,mmr_lam=0.6,4,Diversity,0.7497186660766602
neumf,ml-1m,mmr_lam=0.6,4,Coverage,0.2768185677894141
neumf,ml-1m,mmr_lam=0.6,4,AvgPop,1391.9147589862514
neumf,ml-1m,mmr_lam=0.4,4,NDCG@10,0.09237754344940186
neumf,ml-1m,mmr_lam=0.4,4,Recall@10,0.05597050115466118
neumf,ml-1m,mmr_lam=0.4,4,HR@10,0.47092926502227783
neumf,ml-1m,mmr_lam=0.4,4,Diversity,0.798475980758667
neumf,ml-1m,mmr_lam=0.4,4,Coverage,0.2807812057741296
neumf,ml-1m,mmr_lam=0.4,4,AvgPop,1339.901424548617
neumf,ml-1m,mmr_lam=0.2,4,NDCG@10,0.0890396386384964
neumf,ml-1m,mmr_lam=0.2,4,Recall@10,0.05230508744716644
neumf,ml-1m,mmr_lam=0.2,4,HR@10,0.46910718083381653
neumf,ml-1m,mmr_lam=0.2,4,Diversity,0.8249183893203735
neumf,ml-1m,mmr_lam=0.2,4,Coverage,0.28134729691480326
neumf,ml-1m,mmr_lam=0.2,4,AvgPop,1259.9677323173762
neumf,ml-1m,dpp_alpha=0.5,4,NDCG@10,0.08579426258802414
neumf,ml-1m,dpp_alpha=0.5,4,Recall@10,0.04974474012851715
neumf,ml-1m,dpp_alpha=0.5,4,HR@10,0.4503892660140991
neumf,ml-1m,dpp_alpha=0.5,4,Diversity,0.8592528700828552
neumf,ml-1m,dpp_alpha=0.5,4,Coverage,0.2830455703368242
neumf,ml-1m,dpp_alpha=0.5,4,AvgPop,1182.1414609905582
neumf,ml-1m,dpp_alpha=1.0,4,NDCG@10,0.08731207251548767
neumf,ml-1m,dpp_alpha=1.0,4,Recall@10,0.05094236508011818
neumf,ml-1m,dpp_alpha=1.0,4,HR@10,0.45651814341545105
neumf,ml-1m,dpp_alpha=1.0,4,Diversity,0.8554949760437012
neumf,ml-1m,dpp_alpha=1.0,4,Coverage,0.28106425134446644
neumf,ml-1m,dpp_alpha=1.0,4,AvgPop,1201.7338744409476
neumf,ml-1m,dpp_alpha=2.0,4,NDCG@10,0.08988587558269501
neumf,ml-1m,dpp_alpha=2.0,4,Recall@10,0.05295581743121147
neumf,ml-1m,dpp_alpha=2.0,4,HR@10,0.4648003876209259
neumf,ml-1m,dpp_alpha=2.0,4,Diversity,0.8467181921005249
neumf,ml-1m,dpp_alpha=2.0,4,Coverage,0.2771016133597509
neumf,ml-1m,dpp_alpha=2.0,4,AvgPop,1235.093341063442
neumf,ml-1m,dpp_alpha=4.0,4,NDCG@10,0.09186610579490662
neumf,ml-1m,dpp_alpha=4.0,4,Recall@10,0.05452733114361763
neumf,ml-1m,dpp_alpha=4.0,4,HR@10,0.4686102271080017
neumf,ml-1m,dpp_alpha=4.0,4,Diversity,0.8305022120475769
neumf,ml-1m,dpp_alpha=4.0,4,Coverage,0.26662892725728843
neumf,ml-1m,dpp_alpha=4.0,4,AvgPop,1280.7409640549943
popularity,amazon-beauty,none,0,NDCG@10,0.008509325794875622
popularity,amazon-beauty,none,0,Recall@10,0.01587860845029354
popularity,amazon-beauty,none,0,HR@10,0.028143655508756638
popularity,amazon-beauty,none,0,Diversity,0.8709813952445984
popularity,amazon-beauty,none,0,Coverage,0.0026289845547157412
popularity,amazon-beauty,none,0,AvgPop,180.0355064910452
popularity,amazon-beauty,mmr_lam=1.0,0,NDCG@10,0.008509325794875622
popularity,amazon-beauty,mmr_lam=1.0,0,Recall@10,0.01587860845029354
popularity,amazon-beauty,mmr_lam=1.0,0,HR@10,0.028143655508756638
popularity,amazon-beauty,mmr_lam=1.0,0,Diversity,0.8709813952445984
popularity,amazon-beauty,mmr_lam=1.0,0,Coverage,0.0026289845547157412
popularity,amazon-beauty,mmr_lam=1.0,0,AvgPop,180.0355064910452
popularity,amazon-beauty,mmr_lam=0.8,0,NDCG@10,0.008582193404436111
popularity,amazon-beauty,mmr_lam=0.8,0,Recall@10,0.015634337440133095
popularity,amazon-beauty,mmr_lam=0.8,0,HR@10,0.028048895299434662
popularity,amazon-beauty,mmr_lam=0.8,0,Diversity,0.9029321074485779
popularity,amazon-beauty,mmr_lam=0.8,0,Coverage,0.002793296089385475
popularity,amazon-beauty,mmr_lam=0.8,0,AvgPop,179.1351464038662
popularity,amazon-beauty,mmr_lam=0.6,0,NDCG@10,0.007836708799004555
popularity,amazon-beauty,mmr_lam=0.6,0,Recall@10,0.013544109649956226
popularity,amazon-beauty,mmr_lam=0.6,0,HR@10,0.024258505553007126
popularity,amazon-beauty,mmr_lam=0.6,0,Diversity,0.9826054573059082
popularity,amazon-beauty,mmr_lam=0.6,0,Coverage,0.003614853762734144
popularity,amazon-beauty,mmr_lam=0.6,0,AvgPop,167.89764995735808
popularity,amazon-beauty,mmr_lam=0.4,0,NDCG@10,0.007686809170991182
popularity,amazon-beauty,mmr_lam=0.4,0,Recall@10,0.013195866718888283
popularity,amazon-beauty,mmr_lam=0.4,0,HR@10,0.024353263899683952
popularity,amazon-beauty,mmr_lam=0.4,0,Diversity,0.9859799146652222
popularity,amazon-beauty,mmr_lam=0.4,0,Coverage,0.005093657574761748
popularity,amazon-beauty,mmr_lam=0.4,0,AvgPop,164.64696294892448
popularity,amazon-beauty,mmr_lam=0.2,0,NDCG@10,0.007675343658775091
popularity,amazon-beauty,mmr_lam=0.2,0,Recall@10,0.01319428812712431
popularity,amazon-beauty,mmr_lam=0.2,0,HR@10,0.02416374534368515
popularity,amazon-beauty,mmr_lam=0.2,0,Diversity,0.9936986565589905
popularity,amazon-beauty,mmr_lam=0.2,0,Coverage,0.005915215248110417
popularity,amazon-beauty,mmr_lam=0.2,0,AvgPop,153.1217663223728
popularity,amazon-beauty,dpp_alpha=0.5,0,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=0.5,0,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=0.5,0,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=0.5,0,Diversity,0.8709847331047058
popularity,amazon-beauty,dpp_alpha=0.5,0,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=0.5,0,AvgPop,180.0355064910452
popularity,amazon-beauty,dpp_alpha=1.0,0,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=1.0,0,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=1.0,0,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=1.0,0,Diversity,0.8709813952445984
popularity,amazon-beauty,dpp_alpha=1.0,0,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=1.0,0,AvgPop,180.0355064910452
popularity,amazon-beauty,dpp_alpha=2.0,0,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=2.0,0,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=2.0,0,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=2.0,0,Diversity,0.8709813952445984
popularity,amazon-beauty,dpp_alpha=2.0,0,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=2.0,0,AvgPop,180.0355064910452
popularity,amazon-beauty,dpp_alpha=4.0,0,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=4.0,0,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=4.0,0,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=4.0,0,Diversity,0.8709813952445984
popularity,amazon-beauty,dpp_alpha=4.0,0,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=4.0,0,AvgPop,180.0355064910452
popularity,amazon-beauty,none,1,NDCG@10,0.008509325794875622
popularity,amazon-beauty,none,1,Recall@10,0.01587860845029354
popularity,amazon-beauty,none,1,HR@10,0.028143655508756638
popularity,amazon-beauty,none,1,Diversity,0.8709813952445984
popularity,amazon-beauty,none,1,Coverage,0.0026289845547157412
popularity,amazon-beauty,none,1,AvgPop,180.0355064910452
popularity,amazon-beauty,mmr_lam=1.0,1,NDCG@10,0.008509325794875622
popularity,amazon-beauty,mmr_lam=1.0,1,Recall@10,0.01587860845029354
popularity,amazon-beauty,mmr_lam=1.0,1,HR@10,0.028143655508756638
popularity,amazon-beauty,mmr_lam=1.0,1,Diversity,0.8709813952445984
popularity,amazon-beauty,mmr_lam=1.0,1,Coverage,0.0026289845547157412
popularity,amazon-beauty,mmr_lam=1.0,1,AvgPop,180.0355064910452
popularity,amazon-beauty,mmr_lam=0.8,1,NDCG@10,0.008582193404436111
popularity,amazon-beauty,mmr_lam=0.8,1,Recall@10,0.015634337440133095
popularity,amazon-beauty,mmr_lam=0.8,1,HR@10,0.028048895299434662
popularity,amazon-beauty,mmr_lam=0.8,1,Diversity,0.9029321074485779
popularity,amazon-beauty,mmr_lam=0.8,1,Coverage,0.002793296089385475
popularity,amazon-beauty,mmr_lam=0.8,1,AvgPop,179.1351464038662
popularity,amazon-beauty,mmr_lam=0.6,1,NDCG@10,0.007836708799004555
popularity,amazon-beauty,mmr_lam=0.6,1,Recall@10,0.013544109649956226
popularity,amazon-beauty,mmr_lam=0.6,1,HR@10,0.024258505553007126
popularity,amazon-beauty,mmr_lam=0.6,1,Diversity,0.9826054573059082
popularity,amazon-beauty,mmr_lam=0.6,1,Coverage,0.003614853762734144
popularity,amazon-beauty,mmr_lam=0.6,1,AvgPop,167.89764995735808
popularity,amazon-beauty,mmr_lam=0.4,1,NDCG@10,0.007686809170991182
popularity,amazon-beauty,mmr_lam=0.4,1,Recall@10,0.013195866718888283
popularity,amazon-beauty,mmr_lam=0.4,1,HR@10,0.024353263899683952
popularity,amazon-beauty,mmr_lam=0.4,1,Diversity,0.9859799146652222
popularity,amazon-beauty,mmr_lam=0.4,1,Coverage,0.005093657574761748
popularity,amazon-beauty,mmr_lam=0.4,1,AvgPop,164.64696294892448
popularity,amazon-beauty,mmr_lam=0.2,1,NDCG@10,0.007675343658775091
popularity,amazon-beauty,mmr_lam=0.2,1,Recall@10,0.01319428812712431
popularity,amazon-beauty,mmr_lam=0.2,1,HR@10,0.02416374534368515
popularity,amazon-beauty,mmr_lam=0.2,1,Diversity,0.9936986565589905
popularity,amazon-beauty,mmr_lam=0.2,1,Coverage,0.005915215248110417
popularity,amazon-beauty,mmr_lam=0.2,1,AvgPop,153.1217663223728
popularity,amazon-beauty,dpp_alpha=0.5,1,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=0.5,1,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=0.5,1,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=0.5,1,Diversity,0.8709847331047058
popularity,amazon-beauty,dpp_alpha=0.5,1,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=0.5,1,AvgPop,180.0355064910452
popularity,amazon-beauty,dpp_alpha=1.0,1,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=1.0,1,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=1.0,1,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=1.0,1,Diversity,0.8709813952445984
popularity,amazon-beauty,dpp_alpha=1.0,1,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=1.0,1,AvgPop,180.0355064910452
popularity,amazon-beauty,dpp_alpha=2.0,1,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=2.0,1,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=2.0,1,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=2.0,1,Diversity,0.8709813952445984
popularity,amazon-beauty,dpp_alpha=2.0,1,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=2.0,1,AvgPop,180.0355064910452
popularity,amazon-beauty,dpp_alpha=4.0,1,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=4.0,1,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=4.0,1,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=4.0,1,Diversity,0.8709813952445984
popularity,amazon-beauty,dpp_alpha=4.0,1,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=4.0,1,AvgPop,180.0355064910452
popularity,amazon-beauty,none,2,NDCG@10,0.008509325794875622
popularity,amazon-beauty,none,2,Recall@10,0.01587860845029354
popularity,amazon-beauty,none,2,HR@10,0.028143655508756638
popularity,amazon-beauty,none,2,Diversity,0.8709813952445984
popularity,amazon-beauty,none,2,Coverage,0.0026289845547157412
popularity,amazon-beauty,none,2,AvgPop,180.0355064910452
popularity,amazon-beauty,mmr_lam=1.0,2,NDCG@10,0.008509325794875622
popularity,amazon-beauty,mmr_lam=1.0,2,Recall@10,0.01587860845029354
popularity,amazon-beauty,mmr_lam=1.0,2,HR@10,0.028143655508756638
popularity,amazon-beauty,mmr_lam=1.0,2,Diversity,0.8709813952445984
popularity,amazon-beauty,mmr_lam=1.0,2,Coverage,0.0026289845547157412
popularity,amazon-beauty,mmr_lam=1.0,2,AvgPop,180.0355064910452
popularity,amazon-beauty,mmr_lam=0.8,2,NDCG@10,0.008582193404436111
popularity,amazon-beauty,mmr_lam=0.8,2,Recall@10,0.015634337440133095
popularity,amazon-beauty,mmr_lam=0.8,2,HR@10,0.028048895299434662
popularity,amazon-beauty,mmr_lam=0.8,2,Diversity,0.9029321074485779
popularity,amazon-beauty,mmr_lam=0.8,2,Coverage,0.002793296089385475
popularity,amazon-beauty,mmr_lam=0.8,2,AvgPop,179.1351464038662
popularity,amazon-beauty,mmr_lam=0.6,2,NDCG@10,0.007836708799004555
popularity,amazon-beauty,mmr_lam=0.6,2,Recall@10,0.013544109649956226
popularity,amazon-beauty,mmr_lam=0.6,2,HR@10,0.024258505553007126
popularity,amazon-beauty,mmr_lam=0.6,2,Diversity,0.9826054573059082
popularity,amazon-beauty,mmr_lam=0.6,2,Coverage,0.003614853762734144
popularity,amazon-beauty,mmr_lam=0.6,2,AvgPop,167.89764995735808
popularity,amazon-beauty,mmr_lam=0.4,2,NDCG@10,0.007686809170991182
popularity,amazon-beauty,mmr_lam=0.4,2,Recall@10,0.013195866718888283
popularity,amazon-beauty,mmr_lam=0.4,2,HR@10,0.024353263899683952
popularity,amazon-beauty,mmr_lam=0.4,2,Diversity,0.9859799146652222
popularity,amazon-beauty,mmr_lam=0.4,2,Coverage,0.005093657574761748
popularity,amazon-beauty,mmr_lam=0.4,2,AvgPop,164.64696294892448
popularity,amazon-beauty,mmr_lam=0.2,2,NDCG@10,0.007675343658775091
popularity,amazon-beauty,mmr_lam=0.2,2,Recall@10,0.01319428812712431
popularity,amazon-beauty,mmr_lam=0.2,2,HR@10,0.02416374534368515
popularity,amazon-beauty,mmr_lam=0.2,2,Diversity,0.9936986565589905
popularity,amazon-beauty,mmr_lam=0.2,2,Coverage,0.005915215248110417
popularity,amazon-beauty,mmr_lam=0.2,2,AvgPop,153.1217663223728
popularity,amazon-beauty,dpp_alpha=0.5,2,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=0.5,2,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=0.5,2,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=0.5,2,Diversity,0.8709847331047058
popularity,amazon-beauty,dpp_alpha=0.5,2,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=0.5,2,AvgPop,180.0355064910452
popularity,amazon-beauty,dpp_alpha=1.0,2,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=1.0,2,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=1.0,2,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=1.0,2,Diversity,0.8709813952445984
popularity,amazon-beauty,dpp_alpha=1.0,2,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=1.0,2,AvgPop,180.0355064910452
popularity,amazon-beauty,dpp_alpha=2.0,2,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=2.0,2,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=2.0,2,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=2.0,2,Diversity,0.8709813952445984
popularity,amazon-beauty,dpp_alpha=2.0,2,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=2.0,2,AvgPop,180.0355064910452
popularity,amazon-beauty,dpp_alpha=4.0,2,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=4.0,2,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=4.0,2,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=4.0,2,Diversity,0.8709813952445984
popularity,amazon-beauty,dpp_alpha=4.0,2,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=4.0,2,AvgPop,180.0355064910452
popularity,amazon-beauty,none,3,NDCG@10,0.008509325794875622
popularity,amazon-beauty,none,3,Recall@10,0.01587860845029354
popularity,amazon-beauty,none,3,HR@10,0.028143655508756638
popularity,amazon-beauty,none,3,Diversity,0.8709813952445984
popularity,amazon-beauty,none,3,Coverage,0.0026289845547157412
popularity,amazon-beauty,none,3,AvgPop,180.0355064910452
popularity,amazon-beauty,mmr_lam=1.0,3,NDCG@10,0.008509325794875622
popularity,amazon-beauty,mmr_lam=1.0,3,Recall@10,0.01587860845029354
popularity,amazon-beauty,mmr_lam=1.0,3,HR@10,0.028143655508756638
popularity,amazon-beauty,mmr_lam=1.0,3,Diversity,0.8709813952445984
popularity,amazon-beauty,mmr_lam=1.0,3,Coverage,0.0026289845547157412
popularity,amazon-beauty,mmr_lam=1.0,3,AvgPop,180.0355064910452
popularity,amazon-beauty,mmr_lam=0.8,3,NDCG@10,0.008582193404436111
popularity,amazon-beauty,mmr_lam=0.8,3,Recall@10,0.015634337440133095
popularity,amazon-beauty,mmr_lam=0.8,3,HR@10,0.028048895299434662
popularity,amazon-beauty,mmr_lam=0.8,3,Diversity,0.9029321074485779
popularity,amazon-beauty,mmr_lam=0.8,3,Coverage,0.002793296089385475
popularity,amazon-beauty,mmr_lam=0.8,3,AvgPop,179.1351464038662
popularity,amazon-beauty,mmr_lam=0.6,3,NDCG@10,0.007836708799004555
popularity,amazon-beauty,mmr_lam=0.6,3,Recall@10,0.013544109649956226
popularity,amazon-beauty,mmr_lam=0.6,3,HR@10,0.024258505553007126
popularity,amazon-beauty,mmr_lam=0.6,3,Diversity,0.9826054573059082
popularity,amazon-beauty,mmr_lam=0.6,3,Coverage,0.003614853762734144
popularity,amazon-beauty,mmr_lam=0.6,3,AvgPop,167.89764995735808
popularity,amazon-beauty,mmr_lam=0.4,3,NDCG@10,0.007686809170991182
popularity,amazon-beauty,mmr_lam=0.4,3,Recall@10,0.013195866718888283
popularity,amazon-beauty,mmr_lam=0.4,3,HR@10,0.024353263899683952
popularity,amazon-beauty,mmr_lam=0.4,3,Diversity,0.9859799146652222
popularity,amazon-beauty,mmr_lam=0.4,3,Coverage,0.005093657574761748
popularity,amazon-beauty,mmr_lam=0.4,3,AvgPop,164.64696294892448
popularity,amazon-beauty,mmr_lam=0.2,3,NDCG@10,0.007675343658775091
popularity,amazon-beauty,mmr_lam=0.2,3,Recall@10,0.01319428812712431
popularity,amazon-beauty,mmr_lam=0.2,3,HR@10,0.02416374534368515
popularity,amazon-beauty,mmr_lam=0.2,3,Diversity,0.9936986565589905
popularity,amazon-beauty,mmr_lam=0.2,3,Coverage,0.005915215248110417
popularity,amazon-beauty,mmr_lam=0.2,3,AvgPop,153.1217663223728
popularity,amazon-beauty,dpp_alpha=0.5,3,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=0.5,3,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=0.5,3,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=0.5,3,Diversity,0.8709847331047058
popularity,amazon-beauty,dpp_alpha=0.5,3,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=0.5,3,AvgPop,180.0355064910452
popularity,amazon-beauty,dpp_alpha=1.0,3,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=1.0,3,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=1.0,3,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=1.0,3,Diversity,0.8709813952445984
popularity,amazon-beauty,dpp_alpha=1.0,3,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=1.0,3,AvgPop,180.0355064910452
popularity,amazon-beauty,dpp_alpha=2.0,3,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=2.0,3,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=2.0,3,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=2.0,3,Diversity,0.8709813952445984
popularity,amazon-beauty,dpp_alpha=2.0,3,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=2.0,3,AvgPop,180.0355064910452
popularity,amazon-beauty,dpp_alpha=4.0,3,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=4.0,3,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=4.0,3,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=4.0,3,Diversity,0.8709813952445984
popularity,amazon-beauty,dpp_alpha=4.0,3,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=4.0,3,AvgPop,180.0355064910452
popularity,amazon-beauty,none,4,NDCG@10,0.008509325794875622
popularity,amazon-beauty,none,4,Recall@10,0.01587860845029354
popularity,amazon-beauty,none,4,HR@10,0.028143655508756638
popularity,amazon-beauty,none,4,Diversity,0.8709813952445984
popularity,amazon-beauty,none,4,Coverage,0.0026289845547157412
popularity,amazon-beauty,none,4,AvgPop,180.0355064910452
popularity,amazon-beauty,mmr_lam=1.0,4,NDCG@10,0.008509325794875622
popularity,amazon-beauty,mmr_lam=1.0,4,Recall@10,0.01587860845029354
popularity,amazon-beauty,mmr_lam=1.0,4,HR@10,0.028143655508756638
popularity,amazon-beauty,mmr_lam=1.0,4,Diversity,0.8709813952445984
popularity,amazon-beauty,mmr_lam=1.0,4,Coverage,0.0026289845547157412
popularity,amazon-beauty,mmr_lam=1.0,4,AvgPop,180.0355064910452
popularity,amazon-beauty,mmr_lam=0.8,4,NDCG@10,0.008582193404436111
popularity,amazon-beauty,mmr_lam=0.8,4,Recall@10,0.015634337440133095
popularity,amazon-beauty,mmr_lam=0.8,4,HR@10,0.028048895299434662
popularity,amazon-beauty,mmr_lam=0.8,4,Diversity,0.9029321074485779
popularity,amazon-beauty,mmr_lam=0.8,4,Coverage,0.002793296089385475
popularity,amazon-beauty,mmr_lam=0.8,4,AvgPop,179.1351464038662
popularity,amazon-beauty,mmr_lam=0.6,4,NDCG@10,0.007836708799004555
popularity,amazon-beauty,mmr_lam=0.6,4,Recall@10,0.013544109649956226
popularity,amazon-beauty,mmr_lam=0.6,4,HR@10,0.024258505553007126
popularity,amazon-beauty,mmr_lam=0.6,4,Diversity,0.9826054573059082
popularity,amazon-beauty,mmr_lam=0.6,4,Coverage,0.003614853762734144
popularity,amazon-beauty,mmr_lam=0.6,4,AvgPop,167.89764995735808
popularity,amazon-beauty,mmr_lam=0.4,4,NDCG@10,0.007686809170991182
popularity,amazon-beauty,mmr_lam=0.4,4,Recall@10,0.013195866718888283
popularity,amazon-beauty,mmr_lam=0.4,4,HR@10,0.024353263899683952
popularity,amazon-beauty,mmr_lam=0.4,4,Diversity,0.9859799146652222
popularity,amazon-beauty,mmr_lam=0.4,4,Coverage,0.005093657574761748
popularity,amazon-beauty,mmr_lam=0.4,4,AvgPop,164.64696294892448
popularity,amazon-beauty,mmr_lam=0.2,4,NDCG@10,0.007675343658775091
popularity,amazon-beauty,mmr_lam=0.2,4,Recall@10,0.01319428812712431
popularity,amazon-beauty,mmr_lam=0.2,4,HR@10,0.02416374534368515
popularity,amazon-beauty,mmr_lam=0.2,4,Diversity,0.9936986565589905
popularity,amazon-beauty,mmr_lam=0.2,4,Coverage,0.005915215248110417
popularity,amazon-beauty,mmr_lam=0.2,4,AvgPop,153.1217663223728
popularity,amazon-beauty,dpp_alpha=0.5,4,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=0.5,4,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=0.5,4,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=0.5,4,Diversity,0.8709847331047058
popularity,amazon-beauty,dpp_alpha=0.5,4,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=0.5,4,AvgPop,180.0355064910452
popularity,amazon-beauty,dpp_alpha=1.0,4,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=1.0,4,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=1.0,4,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=1.0,4,Diversity,0.8709813952445984
popularity,amazon-beauty,dpp_alpha=1.0,4,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=1.0,4,AvgPop,180.0355064910452
popularity,amazon-beauty,dpp_alpha=2.0,4,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=2.0,4,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=2.0,4,HR@10,0.028143655508756638
